text,main_category,clean_text,image_name
"Ocean CPGW087 Key Features of Ocean CPGW087 Pack of 6 Multipurpose,Ocean CPGW087 (280 ml, Clear, Pack of 6) Price: Rs. 643 Ocean Glassware is one of Asia's Leading Glassware Manufacturers. Its prime focus is Clear and Good Quality Soda Lime Based Glassware. The New Retail Gift Packs represent a unique and refreshing image of Ocean Glassware, targeted to meet Gifting Needs and enhance Customer Satisfaction, Happiness and Pleasure through the use of Ocean Products for Wining, Dining and Socializing. Established in 1979, as another industrial diversification of the Ocean Insurance Group, Ocean Glass Public Company Limited has manufactured glassware of international standards since its inception. Ocean Glass is one of Asia's leading glass tableware manufacturers, providing an extensive range of quality glassware and services in all aspects of business, from retail and food service to decorated glassware.,Specifications of Ocean CPGW087 (280 ml, Clear, Pack of 6) In the Box Pack of 6 General Brand Ocean Model Number CPGW087 Type Glass Set Color Clear Capacity 280 ml Body & Design Features Glass Type Multipurpose Material Glass",Kitchen & Dining,ocean key feature ocean pack ocean clear pack price ocean glassware one leading glassware manufacturer prime focus clear good quality soda lime based glassware new retail gift pack represent unique refreshing image ocean glassware targeted meet need enhance customer satisfaction happiness pleasure use ocean product dining established another industrial diversification ocean insurance group ocean glass public company limited glassware international standard since inception ocean glass one leading glass tableware manufacturer providing extensive range quality glassware service aspect business retail food service decorated glassware specification ocean clear pack box pack general brand ocean model number type glass set color clear capacity body design feature glass type material glass,0b852704f2002f8865a68818ad4951da.jpg
"OGX Sunkissed Blonde Lemon Highlights Conditioner Specifications of OGX Sunkissed Blonde Lemon Highlights Conditioner (385 ml) Conditioner Traits Hair Condition Normal Hair Hair Type All Hair Types Applied For Hair Shine Ideal For Women, Men General Traits Brand OGX Quantity 385 ml Model Name Sunkissed Blonde Lemon Highlights Conditioner In the Box 1 Conditioner",Beauty and Personal Care,blonde lemon highlight conditioner specification blonde lemon highlight conditioner conditioner trait hair condition normal hair hair type hair type applied hair shine ideal woman men general trait brand quantity model name blonde lemon highlight conditioner box conditioner,9b9fc81808086cfd1ce5a2b46e2f9926.jpg
"giftsthatwow GTW-G-04 Specifications of giftsthatwow GTW-G-04 (300 ml, White, Pack of 1) General Brand giftsthatwow Model Number GTW-G-04 Type Glass Capacity 300 ml Color White Body & Design Features Material Glass Glass Type Multipurpose In the Box Pack of 1",Kitchen & Dining,specification white pack general brand model number type glass capacity color white body design feature material glass glass type box pack,10ad262ebfdc8614e847d36e6fe9ecf9.jpg
"giftsthatwow GTW-G-06 Key Features of giftsthatwow GTW-G-06 Pack of 1 Multipurpose,giftsthatwow GTW-G-06 (600 ml, White, Pack of 1) Price: Rs. 800 Classic Glass For The Royal People,Specifications of giftsthatwow GTW-G-06 (600 ml, White, Pack of 1) General Brand giftsthatwow Model Number GTW-G-06 Type Glass Capacity 600 ml Color White Body & Design Features Material Glass Glass Type Multipurpose In the Box Pack of 1",Kitchen & Dining,key feature pack white pack price classic glass royal people specification white pack general brand model number type glass capacity color white body design feature material glass glass type box pack,dea88a5f46d5fc19236651e6b3e0b3fa.jpg
"Allin Exporters Fennel Oil (Co2 Extract) Key Features of Allin Exporters Fennel Oil (Co2 Extract) Ideal For: Men, Women Application Area: All Skin Type: Combination Skin Organic Type: Organic,Allin Exporters Fennel Oil (Co2 Extract) (30 ml) Price: Rs. 649 Obtained through the method of Supercritical Fluid or Co2 extraction process from the seeds of fennel plant, fennel oil extract bears a sweet, spicy, and woody aroma. In ancient times, it was considered to the symbol of courage, longevity, and strength. This oil extract is ideal for getting relief from the conditions of upset stomach. Besides, the use of this oil extract over the skin helps to deeply cleanse it in order to provide a healthy-looking and radiant skin.,Specifications of Allin Exporters Fennel Oil (Co2 Extract) (30 ml) In the Box Essential Oil Body & Essential Oil Traits Ideal For Men, Women Application Area All Organic Yes Organic Type Organic General Traits Brand Allin Exporters Skin Type Combination Skin Container Type Bottle Quantity 30 ml Model Name Fennel Oil (Co2 Extract)",Beauty and Personal Care,exporter fennel oil extract key feature exporter fennel oil extract ideal men woman application area skin type combination skin organic type organic exporter fennel oil extract price method supercritical fluid extraction process seed fennel plant fennel oil extract bear sweet spicy woody aroma ancient time considered symbol courage longevity strength oil extract ideal getting relief condition upset stomach besides use oil extract skin help deeply cleanse order provide healthy looking radiant skin specification exporter fennel oil extract box essential oil body essential oil trait ideal men woman application area organic yes organic type organic general trait brand exporter skin type combination skin container type bottle quantity model name fennel oil extract,ba9f3a5ab1517a644322d856a7d25946.jpg
"Art n Beyond 150013 Key Features of Art n Beyond 150013 Elegant design,Art n Beyond 150013 (300 ml, Clear, Pack of 6) Price: Rs. 677 Thin tall and stylish glasses. Set of 6 for any purpose,Specifications of Art n Beyond 150013 (300 ml, Clear, Pack of 6) In the Box Sales Package 6 beverage glasses Pack of 6 General Brand Art n Beyond Model Number 150013 Type Glass Set Color Clear Capacity 300 ml Suitable For Cocktails, Water, Juices, Iced tea, Mocktails Body & Design Features Glass Type Multipurpose Material Glass Additional Features Disposable No Dishwasher Safe No Break Resistant No Heat Resistant No Dimensions Width 5.7 cm Height 16.5 cm Diameter 5.7 cm Weight 2000 g",Kitchen & Dining,art beyond key feature art beyond elegant design art beyond clear pack price thin tall stylish glass set purpose specification art beyond clear pack box sale package beverage glass pack general brand art beyond model number type glass set color clear capacity suitable cocktail water juice iced tea body design feature glass type material glass additional feature disposable dishwasher safe break resistant heat resistant dimension width height diameter weight,0f4f761de4224b004402c1f97e871ba4.jpg
"Allin Exporters Cumin Seed Oil (Co2 Extract) Key Features of Allin Exporters Cumin Seed Oil (Co2 Extract) Ideal For: Men, Women Application Area: All Skin Type: Combination Skin Organic Type: Organic,Allin Exporters Cumin Seed Oil (Co2 Extract) (250 ml) Price: Rs. 3,899 Cumin seed oil extract is obtained from the dried seeds of cumin plant, botanically known as Cuminum cyminum, through the method of Co2 extraction method. It is regarded as the best oil for use over joints and muscles to provided an utmost level of relaxation. The use of this oil extract as a massage oil in dilution with carrier oil also helps to provide a soothing feel to mind. In particular, cumin seed oil extract blends perfectly with Chamomile, Angelica, Lavender, Rosemary, Caraway, and other carrier or essential oils.,Specifications of Allin Exporters Cumin Seed Oil (Co2 Extract) (250 ml) In the Box Essential Oil Body & Essential Oil Traits Ideal For Men, Women Application Area All Organic Yes Organic Type Organic General Traits Brand Allin Exporters Skin Type Combination Skin Container Type Bottle Quantity 250 ml Model Name Cumin Seed Oil (Co2 Extract)",Beauty and Personal Care,exporter cumin seed oil extract key feature exporter cumin seed oil extract ideal men woman application area skin type combination skin organic type organic exporter cumin seed oil extract price cumin seed oil extract dried seed cumin plant botanically known method extraction method best oil use joint muscle provided utmost level relaxation use oil extract massage oil dilution carrier oil also help provide soothing feel mind particular cumin seed oil extract blend perfectly angelica lavender rosemary caraway carrier essential oil specification exporter cumin seed oil extract box essential oil body essential oil trait ideal men woman application area organic yes organic type organic general trait brand exporter skin type combination skin container type bottle quantity model name cumin seed oil extract,1c0fdd598671f6f4e10b21435d766cf3.jpg
"Cotonex Black, White Cotton Kitchen Linen Set Cotonex Black, White Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Black, White Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS215 Material Cotton Style Code 56213KLS215 Pattern Checkered Design Check Design Color Black, White Dimensions Weight 150 g Additional Features Fabric Care Machine washable, do not dry clean, do not bleach In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove",Home Furnishing,black white cotton kitchen linen set black white cotton kitchen linen set pack price review pure cotton glove specification black white cotton kitchen linen set pack general brand design code material cotton style code pattern checkered design check design color black white dimension weight additional feature fabric care machine washable dry clean bleach box number content sale package pack sale package glove,bd14484c68d8a2992a6fecad36bd9f37.jpg
"Cotonex Blue, White Cotton Kitchen Linen Set Cotonex Blue, White Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Blue, White Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS213 Material Cotton Style Code 56213KLS213 Pattern Checkered Design Check Design Color Blue, White Dimensions Weight 150 g Additional Features Fabric Care Machine washable, do not dry clean, do not bleach In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove",Home Furnishing,blue white cotton kitchen linen set blue white cotton kitchen linen set pack price review pure cotton glove specification blue white cotton kitchen linen set pack general brand design code material cotton style code pattern checkered design check design color blue white dimension weight additional feature fabric care machine washable dry clean bleach box number content sale package pack sale package glove,721c1b67f86176f741d43cae1d1c7e93.jpg
"Cotonex Yellow, Green Cotton Kitchen Linen Set Cotonex Yellow, Green Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Yellow, Green Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS230 Material Cotton Pattern Printed Style Code 56213KLS230 Color Yellow, Green Design Apple Design Dimensions Weight 150 In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove Additional Features Fabric Care Machine washable, do not dry clean, do not bleach",Home Furnishing,yellow green cotton kitchen linen set yellow green cotton kitchen linen set pack price review pure cotton glove specification yellow green cotton kitchen linen set pack general brand design code material cotton pattern printed style code color yellow green design apple design dimension weight box number content sale package pack sale package glove additional feature fabric care machine washable dry clean bleach,a0133654f3911e47f021da4e49d42926.jpg
"Lapguard Toshiba Satellite Pro A200 6 Cell Laptop Battery Lapguard Toshiba Satellite Pro A200 6 Cell Laptop Battery
                         Price: Rs. 1,799
				
			The product is compatible with the above mentioned model number.This Lapguard replacement battery is made from high grade cells and highest quality parts. This Lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size, appearance and most important quality. Each Lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage, capacity and battery core (body). Each battery also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Battery part No./model may not be printed on label. In case of doubt, the request can be raised at the company's customer support.
The product is compatible with the above mentioned model number.This Lapguard replacement battery is made from high grade cells and highest quality parts. This Lapguard brand replacement battery is 100 percent comparable to original battery in all terms including its size, appearance and most important quality. Each Lapguard laptop battery has to pass strict quality control procedures including filtration and safety testing of voltage, capacity and battery core (body). Each battery also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Battery part No./model may not be printed on label. In case of doubt, the request can be raised at the company's customer support.",Computers,satellite pro cell battery satellite pro cell battery price compatible model number battery made high grade cell highest quality part brand battery percent comparable original battery term size appearance important quality battery pas strict quality control procedure filtration safety testing voltage capacity battery core body battery also necessary authentication certification like leaving factory rest assured quality durability performance please note image indicative actual label may vary battery part model may printed label case doubt request raised company customer support compatible model number battery made high grade cell highest quality part brand battery percent comparable original battery term size appearance important quality battery pas strict quality control procedure filtration safety testing voltage capacity battery core body battery also necessary authentication certification like leaving factory rest assured quality durability performance please note image indicative actual label may vary battery part model may printed label case doubt request raised company customer support,209bf06a732416f1ce5147a8b0524808.jpg
